id,name
ZIP:38929,"Gore Springs, MS 38929"
ZIP:38930,"Greenwood, MS 38930"
ZIP:38940,"Holcomb, MS 38940"
ZIP:38941,"Itta Bena, MS 38941"
ZIP:38943,"Mc Carley, MS 38943"
ZIP:38944,"Minter City, MS 38944"
ZIP:38948,"Oakland, MS 38948"
ZIP:38949,"Paris, MS 38949"
ZIP:38950,"Philipp, MS 38950"
ZIP:38951,"Pittsboro, MS 38951"
ZIP:38952,"Schlater, MS 38952"
ZIP:38953,"Scobey, MS 38953"
ZIP:38954,"Sidon, MS 38954"
ZIP:38957,"Sumner, MS 38957"
ZIP:38961,"Tillatoba, MS 38961"
ZIP:38963,"Tutwiler, MS 38963"
ZIP:38964,"Vance, MS 38964"
ZIP:38965,"Water Valley, MS 38965"
ZIP:38967,"Winona, MS 38967"
ZIP:39038,"Belzoni, MS 39038"
ZIP:39039,"Benton, MS 39039"
ZIP:39040,"Bentonia, MS 39040"
ZIP:39041,"Bolton, MS 39041"
ZIP:39042,"Brandon, MS 39042"
ZIP:39044,"Braxton, MS 39044"
ZIP:39045,"Camden, MS 39045"
ZIP:39046,"Canton, MS 39046"
ZIP:39047,"Brandon, MS 39047"
ZIP:39051,"Carthage, MS 39051"
ZIP:39054,"Cary, MS 39054"
ZIP:39056,"Clinton, MS 39056"
ZIP:39057,"Conehatta, MS 39057"
ZIP:39058,"Clinton, MS 39058"
ZIP:39059,"Crystal Springs, MS 39059"
ZIP:39063,"Durant, MS 39063"
ZIP:39066,"Edwards, MS 39066"
ZIP:39067,"Ethel, MS 39067"
ZIP:39069,"Fayette, MS 39069"
ZIP:39071,"Flora, MS 39071"
ZIP:39073,"Florence, MS 39073"
ZIP:39074,"Forest, MS 39074"
ZIP:39078,"Georgetown, MS 39078"
ZIP:39079,"Goodman, MS 39079"
ZIP:39082,"Harrisville, MS 39082"
ZIP:39083,"Hazlehurst, MS 39083"
ZIP:39086,"Hermanville, MS 39086"
ZIP:39090,"Kosciusko, MS 39090"
ZIP:39092,"Lake, MS 39092"
ZIP:39094,"Lena, MS 39094"
ZIP:39095,"Lexington, MS 39095"
ZIP:39096,"Lorman, MS 39096"
ZIP:39097,"Louise, MS 39097"
ZIP:39108,"Mc Cool, MS 39108"
ZIP:39110,"Madison, MS 39110"
ZIP:39111,"Magee, MS 39111"
ZIP:39113,"Mayersville, MS 39113"
ZIP:39114,"Mendenhall, MS 39114"
ZIP:39116,"Mize, MS 39116"
ZIP:39117,"Morton, MS 39117"
ZIP:39119,"Mount Olive, MS 39119"
ZIP:39120,"Natchez, MS 39120"
ZIP:39140,"Newhebron, MS 39140"
ZIP:39144,"Pattison, MS 39144"
ZIP:39145,"Pelahatchie, MS 39145"
ZIP:39146,"Pickens, MS 39146"
ZIP:39149,"Pinola, MS 39149"
ZIP:39150,"Port Gibson, MS 39150"
ZIP:39152,"Pulaski, MS 39152"
ZIP:39153,"Raleigh, MS 39153"
ZIP:39154,"Raymond, MS 39154"
ZIP:39156,"Redwood, MS 39156"
ZIP:39157,"Ridgeland, MS 39157"
ZIP:39159,"Rolling Fork, MS 39159"
ZIP:39160,"Sallis, MS 39160"
ZIP:39162,"Satartia, MS 39162"
ZIP:39166,"Silver City, MS 39166"
ZIP:39168,"Taylorsville, MS 39168"
ZIP:39169,"Tchula, MS 39169"
ZIP:39170,"Terry, MS 39170"
ZIP:39175,"Utica, MS 39175"
ZIP:39176,"Vaiden, MS 39176"
ZIP:39177,"Valley Park, MS 39177"
ZIP:39179,"Vaughan, MS 39179"
ZIP:39180,"Vicksburg, MS 39180"
ZIP:39183,"Vicksburg, MS 39183"
ZIP:39189,"Walnut Grove, MS 39189"
ZIP:39191,"Wesson, MS 39191"
ZIP:39192,"West, MS 39192"
ZIP:39194,"Yazoo City, MS 39194"
ZIP:39201,"Jackson, MS 39201"
ZIP:39202,"Jackson, MS 39202"
ZIP:39203,"Jackson, MS 39203"
ZIP:39204,"Jackson, MS 39204"
ZIP:39206,"Jackson, MS 39206"
ZIP:39208,"Pearl, MS 39208"
ZIP:39209,"Jackson, MS 39209"
ZIP:39210,"Jackson, MS 39210"
ZIP:39211,"Jackson, MS 39211"
ZIP:39212,"Jackson, MS 39212"
ZIP:39213,"Jackson, MS 39213"
ZIP:39216,"Jackson, MS 39216"
ZIP:39217,"Jackson, MS 39217"
ZIP:39218,"Richland, MS 39218"
ZIP:39232,"Flowood, MS 39232"
ZIP:39272,"Byram, MS 39272"
ZIP:39301,"Meridian, MS 39301"
ZIP:39305,"Meridian, MS 39305"
ZIP:39307,"Meridian, MS 39307"
ZIP:39309,"Meridian, MS 39309"
ZIP:39320,"Bailey, MS 39320"
ZIP:39322,"Buckatunna, MS 39322"
ZIP:39323,"Chunky, MS 39323"
ZIP:39325,"Collinsville, MS 39325"
ZIP:39326,"Daleville, MS 39326"
ZIP:39327,"Decatur, MS 39327"
ZIP:39328,"De Kalb, MS 39328"
ZIP:39330,"Enterprise, MS 39330"
ZIP:39332,"Hickory, MS 39332"
ZIP:39335,"Lauderdale, MS 39335"
ZIP:39336,"Lawrence, MS 39336"
ZIP:39337,"Little Rock, MS 39337"
ZIP:39338,"Louin, MS 39338"
ZIP:39339,"Louisville, MS 39339"
ZIP:39341,"Macon, MS 39341"
ZIP:39342,"Marion, MS 39342"
ZIP:39345,"Newton, MS 39345"
ZIP:39346,"Noxapater, MS 39346"
ZIP:39347,"Pachuta, MS 39347"
ZIP:39348,"Paulding, MS 39348"
ZIP:39350,"Philadelphia, MS 39350"
ZIP:39352,"Porterville, MS 39352"
ZIP:39354,"Preston, MS 39354"
ZIP:39355,"Quitman, MS 39355"
ZIP:39356,"Rose Hill, MS 39356"
ZIP:39358,"Scooba, MS 39358"
ZIP:39359,"Sebastopol, MS 39359"
ZIP:39360,"Shubuta, MS 39360"
ZIP:39361,"Shuqualak, MS 39361"
ZIP:39362,"State Line, MS 39362"
ZIP:39363,"Stonewall, MS 39363"
ZIP:39364,"Toomsuba, MS 39364"
ZIP:39365,"Union, MS 39365"
ZIP:39366,"Vossburg, MS 39366"
ZIP:39367,"Waynesboro, MS 39367"
ZIP:39401,"Hattiesburg, MS 39401"
ZIP:39402,"Hattiesburg, MS 39402"
ZIP:39406,"Hattiesburg, MS 39406"
ZIP:39421,"Bassfield, MS 39421"
ZIP:39422,"Bay Springs, MS 39422"
ZIP:39423,"Beaumont, MS 39423"
ZIP:39425,"Brooklyn, MS 39425"
ZIP:39426,"Carriere, MS 39426"
ZIP:39427,"Carson, MS 39427"
ZIP:39428,"Collins, MS 39428"
ZIP:39429,"Columbia, MS 39429"
ZIP:39437,"Ellisville, MS 39437"
ZIP:39439,"Heidelberg, MS 39439"
ZIP:39440,"Laurel, MS 39440"
ZIP:39443,"Laurel, MS 39443"
ZIP:39451,"Leakesville, MS 39451"
ZIP:39452,"Lucedale, MS 39452"
ZIP:39455,"Lumberton, MS 39455"
ZIP:39456,"Mc Lain, MS 39456"
ZIP:39459,"Moselle, MS 39459"
ZIP:39461,"Neely, MS 39461"
ZIP:39462,"New Augusta, MS 39462"
ZIP:39464,"Ovett, MS 39464"
ZIP:39465,"Petal, MS 39465"
ZIP:39466,"Picayune, MS 39466"
ZIP:39470,"Poplarville, MS 39470"
ZIP:39474,"Prentiss, MS 39474"
ZIP:39475,"Purvis, MS 39475"
ZIP:39476,"Richton, MS 39476"
ZIP:39478,"Sandy Hook, MS 39478"
ZIP:39479,"Seminary, MS 39479"
ZIP:39480,"Soso, MS 39480"
ZIP:39481,"Stringer, MS 39481"
ZIP:39482,"Sumrall, MS 39482"
ZIP:39483,"Foxworth, MS 39483"
ZIP:39501,"Gulfport, MS 39501"
ZIP:39503,"Gulfport, MS 39503"
ZIP:39507,"Gulfport, MS 39507"
ZIP:39520,"Bay Saint Louis, MS 39520"
ZIP:39525,"Diamondhead, MS 39525"
ZIP:39529,"Stennis Space Center, MS 39529"
ZIP:39530,"Biloxi, MS 39530"
ZIP:39531,"Biloxi, MS 39531"
ZIP:39532,"Biloxi, MS 39532"
ZIP:39534,"Biloxi, MS 39534"
ZIP:39540,"Diberville, MS 39540"
ZIP:39553,"Gautier, MS 39553"
ZIP:39556,"Kiln, MS 39556"
ZIP:39560,"Long Beach, MS 39560"
ZIP:39561,"Mc Henry, MS 39561"
ZIP:39562,"Moss Point, MS 39562"
ZIP:39563,"Moss Point, MS 39563"
ZIP:39564,"Ocean Springs, MS 39564"
ZIP:39565,"Vancleave, MS 39565"
ZIP:39567,"Pascagoula, MS 39567"
ZIP:39571,"Pass Christian, MS 39571"
ZIP:39572,"Pearlington, MS 39572"
ZIP:39573,"Perkinston, MS 39573"
ZIP:39574,"Saucier, MS 39574"
ZIP:39576,"Waveland, MS 39576"
ZIP:39577,"Wiggins, MS 39577"
ZIP:39581,"Pascagoula, MS 39581"
ZIP:39601,"Brookhaven, MS 39601"
ZIP:39629,"Bogue Chitto, MS 39629"
ZIP:39630,"Bude, MS 39630"
ZIP:39631,"Centreville, MS 39631"
ZIP:39633,"Crosby, MS 39633"
ZIP:39638,"Gloster, MS 39638"
ZIP:39641,"Jayess, MS 39641"
ZIP:39643,"Kokomo, MS 39643"
ZIP:39645,"Liberty, MS 39645"
ZIP:39647,"Mc Call Creek, MS 39647"
ZIP:39648,"McComb, MS 39648"
ZIP:39652,"Magnolia, MS 39652"
ZIP:39653,"Meadville, MS 39653"
ZIP:39654,"Monticello, MS 39654"
ZIP:39656,"Oak Vale, MS 39656"
ZIP:39657,"Osyka, MS 39657"
ZIP:39661,"Roxie, MS 39661"
ZIP:39662,"Ruth, MS 39662"
ZIP:39663,"Silver Creek, MS 39663"
ZIP:39664,"Smithdale, MS 39664"
ZIP:39665,"Sontag, MS 39665"
ZIP:39666,"Summit, MS 39666"
ZIP:39667,"Tylertown, MS 39667"
ZIP:39668,"Union Church, MS 39668"
ZIP:39669,"Woodville, MS 39669"
ZIP:39701,"Columbus, MS 39701"
ZIP:39702,"Columbus, MS 39702"
ZIP:39705,"Columbus, MS 39705"
ZIP:39710,"Columbus, MS 39710"
ZIP:39730,"Aberdeen, MS 39730"
ZIP:39735,"Ackerman, MS 39735"
ZIP:39739,"Brooksville, MS 39739"
ZIP:39740,"Caledonia, MS 39740"
ZIP:39741,"Cedarbluff, MS 39741"
ZIP:39743,"Crawford, MS 39743"
ZIP:39744,"Eupora, MS 39744"
ZIP:39745,"French Camp, MS 39745"
ZIP:39746,"Hamilton, MS 39746"
ZIP:39747,"Kilmichael, MS 39747"
ZIP:39750,"Maben, MS 39750"
ZIP:39751,"Mantee, MS 39751"
ZIP:39752,"Mathiston, MS 39752"
ZIP:39755,"Pheba, MS 39755"
ZIP:39756,"Prairie, MS 39756"
ZIP:39759,"Starkville, MS 39759"
ZIP:39762,"Mississippi State, MS 39762"
ZIP:39766,"Steens, MS 39766"
ZIP:39767,"Stewart, MS 39767"
ZIP:39769,"Sturgis, MS 39769"
ZIP:39772,"Weir, MS 39772"
ZIP:39773,"West Point, MS 39773"
ZIP:39776,"Woodland, MS 39776"
ZIP:39813,"Arlington, GA 39813"
ZIP:39815,"Attapulgus, GA 39815"
ZIP:39817,"Bainbridge, GA 39817"
ZIP:39819,"Bainbridge, GA 39819"
ZIP:39823,"Blakely, GA 39823"
ZIP:39824,"Bluffton, GA 39824"
ZIP:39825,"Brinson, GA 39825"
ZIP:39826,"Bronwood, GA 39826"
ZIP:39827,"Cairo, GA 39827"
ZIP:39828,"Cairo, GA 39828"
ZIP:39834,"Climax, GA 39834"
ZIP:39836,"Coleman, GA 39836"
ZIP:39837,"Colquitt, GA 39837"
ZIP:39840,"Cuthbert, GA 39840"
ZIP:39841,"Damascus, GA 39841"
ZIP:39842,"Dawson, GA 39842"
ZIP:39845,"Donalsonville, GA 39845"
ZIP:39846,"Edison, GA 39846"
ZIP:39851,"Fort Gaines, GA 39851"
ZIP:39854,"Georgetown, GA 39854"
ZIP:39859,"Iron City, GA 39859"
ZIP:39861,"Jakin, GA 39861"
ZIP:39862,"Leary, GA 39862"
ZIP:39866,"Morgan, GA 39866"
ZIP:39867,"Morris, GA 39867"
ZIP:39870,"Newton, GA 39870"
ZIP:39877,"Parrott, GA 39877"
ZIP:39886,"Shellman, GA 39886"
ZIP:39897,"Whigham, GA 39897"
ZIP:40003,"Bagdad, KY 40003"
ZIP:40004,"Bardstown, KY 40004"
ZIP:40006,"Bedford, KY 40006"
ZIP:40007,"Bethlehem, KY 40007"
ZIP:40008,"Bloomfield, KY 40008"
ZIP:40009,"Bradfordsville, KY 40009"
ZIP:40010,"Buckner, KY 40010"
ZIP:40011,"Campbellsburg, KY 40011"
ZIP:40012,"Chaplin, KY 40012"
ZIP:40013,"Coxs Creek, KY 40013"
ZIP:40014,"Crestwood, KY 40014"
ZIP:40019,"Eminence, KY 40019"
ZIP:40022,"Finchville, KY 40022"
ZIP:40023,"Fisherville, KY 40023"
ZIP:40025,"Glenview, KY 40025"
ZIP:40026,"Goshen, KY 40026"
ZIP:40031,"La Grange, KY 40031"
ZIP:40033,"Lebanon, KY 40033"
ZIP:40036,"Lockport, KY 40036"
ZIP:40037,"Loretto, KY 40037"
ZIP:40040,"Mackville, KY 40040"
ZIP:40045,"Milton, KY 40045"
ZIP:40046,"Mount Eden, KY 40046"
ZIP:40047,"Mount Washington, KY 40047"
ZIP:40050,"New Castle, KY 40050"
ZIP:40051,"New Haven, KY 40051"
ZIP:40052,"New Hope, KY 40052"
ZIP:40055,"Pendleton, KY 40055"
ZIP:40056,"Pewee Valley, KY 40056"
ZIP:40057,"Pleasureville, KY 40057"
ZIP:40059,"Prospect, KY 40059"
ZIP:40060,"Raywick, KY 40060"
ZIP:40061,"Saint Catharine, KY 40061"
ZIP:40062,"Saint Francis, KY 40062"
ZIP:40065,"Shelbyville, KY 40065"
ZIP:40067,"Simpsonville, KY 40067"
ZIP:40068,"Smithfield, KY 40068"
ZIP:40069,"Springfield, KY 40069"
ZIP:40070,"Sulphur, KY 40070"
ZIP:40071,"Taylorsville, KY 40071"
ZIP:40075,"Turners Station, KY 40075"
ZIP:40076,"Waddy, KY 40076"
ZIP:40077,"Westport, KY 40077"
ZIP:40078,"Willisburg, KY 40078"
ZIP:40104,"Battletown, KY 40104"
ZIP:40107,"Boston, KY 40107"
ZIP:40108,"Brandenburg, KY 40108"
ZIP:40109,"Brooks, KY 40109"
ZIP:40111,"Cloverport, KY 40111"
ZIP:40115,"Custer, KY 40115"
ZIP:40117,"Ekron, KY 40117"
ZIP:40118,"Fairdale, KY 40118"
ZIP:40119,"Falls of Rough, KY 40119"
ZIP:40121,"Fort Knox, KY 40121"
ZIP:40140,"Garfield, KY 40140"
ZIP:40142,"Guston, KY 40142"
ZIP:40143,"Hardinsburg, KY 40143"
ZIP:40144,"Harned, KY 40144"
ZIP:40145,"Hudson, KY 40145"
ZIP:40146,"Irvington, KY 40146"
ZIP:40150,"Lebanon Junction, KY 40150"
ZIP:40152,"Mc Daniels, KY 40152"
ZIP:40155,"Muldraugh, KY 40155"
ZIP:40157,"Payneville, KY 40157"
ZIP:40160,"Radcliff, KY 40160"
ZIP:40161,"Rhodelia, KY 40161"
ZIP:40162,"Rineyville, KY 40162"
ZIP:40165,"Shepherdsville, KY 40165"
ZIP:40170,"Stephensport, KY 40170"
ZIP:40171,"Union Star, KY 40171"
ZIP:40175,"Vine Grove, KY 40175"
ZIP:40176,"Webster, KY 40176"
ZIP:40177,"West Point, KY 40177"
ZIP:40178,"Westview, KY 40178"
ZIP:40202,"Louisville, KY 40202"
ZIP:40203,"Louisville, KY 40203"
ZIP:40204,"Louisville, KY 40204"
ZIP:40205,"Louisville, KY 40205"
ZIP:40206,"Louisville, KY 40206"
ZIP:40207,"Louisville, KY 40207"
ZIP:40208,"Louisville, KY 40208"
ZIP:40209,"Louisville, KY 40209"
ZIP:40210,"Louisville, KY 40210"
ZIP:40211,"Louisville, KY 40211"
ZIP:40212,"Louisville, KY 40212"
ZIP:40213,"Louisville, KY 40213"
ZIP:40214,"Louisville, KY 40214"
ZIP:40215,"Louisville, KY 40215"
ZIP:40216,"Louisville, KY 40216"
ZIP:40217,"Louisville, KY 40217"
ZIP:40218,"Louisville, KY 40218"
ZIP:40219,"Louisville, KY 40219"
ZIP:40220,"Louisville, KY 40220"
ZIP:40222,"Louisville, KY 40222"
ZIP:40223,"Louisville, KY 40223"
ZIP:40228,"Louisville, KY 40228"
ZIP:40229,"Louisville, KY 40229"
ZIP:40241,"Louisville, KY 40241"
ZIP:40242,"Louisville, KY 40242"
ZIP:40243,"Louisville, KY 40243"
ZIP:40245,"Louisville, KY 40245"
ZIP:40258,"Louisville, KY 40258"
ZIP:40272,"Louisville, KY 40272"
ZIP:40291,"Louisville, KY 40291"
ZIP:40292,"Louisville, KY 40292"
ZIP:40299,"Louisville, KY 40299"
ZIP:40311,"Carlisle, KY 40311"
ZIP:40312,"Clay City, KY 40312"
ZIP:40313,"Clearfield, KY 40313"
ZIP:40316,"Denniston, KY 40316"
ZIP:40322,"Frenchburg, KY 40322"
ZIP:40324,"Georgetown, KY 40324"
ZIP:40328,"Gravel Switch, KY 40328"
ZIP:40330,"Harrodsburg, KY 40330"
ZIP:40336,"Irvine, KY 40336"
ZIP:40337,"Jeffersonville, KY 40337"
ZIP:40342,"Lawrenceburg, KY 40342"
ZIP:40346,"Means, KY 40346"
ZIP:40347,"Midway, KY 40347"
ZIP:40350,"Moorefield, KY 40350"
ZIP:40351,"Morehead, KY 40351"
ZIP:40353,"Mount Sterling, KY 40353"
ZIP:40355,"New Liberty, KY 40355"
ZIP:40356,"Nicholasville, KY 40356"
ZIP:40358,"Olympia, KY 40358"
ZIP:40359,"Owenton, KY 40359"
ZIP:40360,"Owingsville, KY 40360"
ZIP:40361,"Paris, KY 40361"
ZIP:40370,"Sadieville, KY 40370"
ZIP:40371,"Salt Lick, KY 40371"
ZIP:40372,"Salvisa, KY 40372"
ZIP:40374,"Sharpsburg, KY 40374"
ZIP:40376,"Slade, KY 40376"
ZIP:40379,"Stamping Ground, KY 40379"
ZIP:40380,"Stanton, KY 40380"
ZIP:40383,"Versailles, KY 40383"
ZIP:40385,"Waco, KY 40385"
ZIP:40387,"Wellington, KY 40387"
ZIP:40390,"Wilmore, KY 40390"
ZIP:40391,"Winchester, KY 40391"
ZIP:40402,"Annville, KY 40402"
ZIP:40403,"Berea, KY 40403"
ZIP:40409,"Brodhead, KY 40409"
ZIP:40419,"Crab Orchard, KY 40419"
ZIP:40422,"Danville, KY 40422"
ZIP:40437,"Hustonville, KY 40437"
ZIP:40440,"Junction City, KY 40440"
ZIP:40442,"Kings Mountain, KY 40442"
ZIP:40444,"Lancaster, KY 40444"
ZIP:40445,"Livingston, KY 40445"
ZIP:40447,"Mc Kee, KY 40447"
ZIP:40456,"Mount Vernon, KY 40456"
ZIP:40460,"Orlando, KY 40460"
ZIP:40461,"Paint Lick, KY 40461"
ZIP:40464,"Parksville, KY 40464"
ZIP:40468,"Perryville, KY 40468"
ZIP:40472,"Ravenna, KY 40472"
ZIP:40475,"Richmond, KY 40475"
ZIP:40481,"Sandgap, KY 40481"
ZIP:40484,"Stanford, KY 40484"
ZIP:40486,"Tyner, KY 40486"
ZIP:40489,"Waynesburg, KY 40489"
ZIP:40502,"Lexington, KY 40502"
ZIP:40503,"Lexington, KY 40503"
ZIP:40504,"Lexington, KY 40504"
ZIP:40505,"Lexington, KY 40505"
ZIP:40507,"Lexington, KY 40507"
ZIP:40508,"Lexington, KY 40508"
ZIP:40509,"Lexington, KY 40509"
ZIP:40510,"Lexington, KY 40510"
ZIP:40511,"Lexington, KY 40511"
ZIP:40513,"Lexington, KY 40513"
ZIP:40514,"Lexington, KY 40514"
ZIP:40515,"Lexington, KY 40515"
ZIP:40516,"Lexington, KY 40516"
ZIP:40517,"Lexington, KY 40517"
ZIP:40601,"Frankfort, KY 40601"
ZIP:40701,"Corbin, KY 40701"
ZIP:40729,"East Bernstadt, KY 40729"
ZIP:40734,"Gray, KY 40734"
ZIP:40737,"Keavy, KY 40737"
ZIP:40740,"Lily, KY 40740"
ZIP:40741,"London, KY 40741"
ZIP:40744,"London, KY 40744"
ZIP:40759,"Rockholds, KY 40759"
ZIP:40763,"Siler, KY 40763"
ZIP:40769,"Williamsburg, KY 40769"
ZIP:40771,"Woodbine, KY 40771"
ZIP:40801,"Ages Brookside, KY 40801"
ZIP:40806,"Baxter, KY 40806"
ZIP:40807,"Benham, KY 40807"
ZIP:40808,"Big Laurel, KY 40808"
ZIP:40810,"Bledsoe, KY 40810"
ZIP:40813,"Calvin, KY 40813"
ZIP:40815,"Cawood, KY 40815"
ZIP:40816,"Chappell, KY 40816"
ZIP:40818,"Coalgood, KY 40818"
ZIP:40819,"Coldiron, KY 40819"
ZIP:40820,"Cranks, KY 40820"
ZIP:40823,"Cumberland, KY 40823"
ZIP:40824,"Dayhoit, KY 40824"
ZIP:40826,"Eolia, KY 40826"
ZIP:40827,"Essie, KY 40827"
ZIP:40828,"Evarts, KY 40828"
ZIP:40829,"Grays Knob, KY 40829"
ZIP:40831,"Harlan, KY 40831"
ZIP:40840,"Helton, KY 40840"
ZIP:40843,"Holmes Mill, KY 40843"
ZIP:40845,"Hulen, KY 40845"
ZIP:40847,"Kenvir, KY 40847"
ZIP:40855,"Lynch, KY 40855"
ZIP:40856,"Miracle, KY 40856"
ZIP:40858,"Mozelle, KY 40858"
ZIP:40862,"Partridge, KY 40862"
ZIP:40863,"Pathfork, KY 40863"
ZIP:40865,"Putney, KY 40865"
ZIP:40868,"Stinnett, KY 40868"
ZIP:40870,"Totz, KY 40870"
ZIP:40873,"Wallins Creek, KY 40873"
ZIP:40902,"Arjay, KY 40902"
ZIP:40903,"Artemus, KY 40903"
ZIP:40906,"Barbourville, KY 40906"
ZIP:40913,"Beverly, KY 40913"
ZIP:40914,"Big Creek, KY 40914"
ZIP:40915,"Bimble, KY 40915"
ZIP:40921,"Bryants Store, KY 40921"
ZIP:40923,"Cannon, KY 40923"
ZIP:40927,"Closplint, KY 40927"
ZIP:40930,"DeWitt, KY 40930"
ZIP:40935,"Flat Lick, KY 40935"
ZIP:40939,"Fourmile, KY 40939"
ZIP:40940,"Frakes, KY 40940"
ZIP:40943,"Girdler, KY 40943"
ZIP:40946,"Green Road, KY 40946"
ZIP:40949,"Heidrick, KY 40949"
ZIP:40953,"Hinkle, KY 40953"
ZIP:40958,"Kettle Island, KY 40958"
ZIP:40962,"Manchester, KY 40962"
ZIP:40964,"Mary Alice, KY 40964"
ZIP:40965,"Middlesboro, KY 40965"
ZIP:40972,"Oneida, KY 40972"
ZIP:40977,"Pineville, KY 40977"
ZIP:40979,"Roark, KY 40979"
ZIP:40982,"Scalf, KY 40982"
ZIP:40983,"Sextons Creek, KY 40983"
ZIP:40988,"Stoney Fork, KY 40988"
ZIP:40995,"Trosper, KY 40995"
ZIP:40997,"Walker, KY 40997"
ZIP:41001,"Alexandria, KY 41001"
ZIP:41002,"Augusta, KY 41002"
ZIP:41003,"Berry, KY 41003"
ZIP:41004,"Brooksville, KY 41004"
ZIP:41005,"Burlington, KY 41005"
ZIP:41006,"Butler, KY 41006"
ZIP:41007,"California, KY 41007"
ZIP:41008,"Carrollton, KY 41008"
ZIP:41010,"Corinth, KY 41010"
ZIP:41011,"Covington, KY 41011"
ZIP:41014,"Covington, KY 41014"
ZIP:41015,"Latonia, KY 41015"
ZIP:41016,"Covington, KY 41016"
ZIP:41017,"Ft Mitchell, KY 41017"
ZIP:41018,"Erlanger, KY 41018"
ZIP:41030,"Crittenden, KY 41030"
ZIP:41031,"Cynthiana, KY 41031"
ZIP:41033,"De Mossville, KY 41033"
ZIP:41034,"Dover, KY 41034"
ZIP:41035,"Dry Ridge, KY 41035"
ZIP:41039,"Ewing, KY 41039"
ZIP:41040,"Falmouth, KY 41040"
ZIP:41041,"Flemingsburg, KY 41041"
ZIP:41042,"Florence, KY 41042"
ZIP:41043,"Foster, KY 41043"
ZIP:41044,"Germantown, KY 41044"
ZIP:41045,"Ghent, KY 41045"
ZIP:41046,"Glencoe, KY 41046"
ZIP:41048,"Hebron, KY 41048"
ZIP:41049,"Hillsboro, KY 41049"
ZIP:41051,"Independence, KY 41051"
ZIP:41052,"Jonesville, KY 41052"
ZIP:41055,"Mayslick, KY 41055"
ZIP:41056,"Maysville, KY 41056"
ZIP:41059,"Melbourne, KY 41059"
ZIP:41063,"Morning View, KY 41063"
ZIP:41064,"Mount Olivet, KY 41064"
ZIP:41071,"Newport, KY 41071"
ZIP:41073,"Bellevue, KY 41073"
ZIP:41074,"Dayton, KY 41074"
ZIP:41075,"Fort Thomas, KY 41075"
ZIP:41076,"Newport, KY 41076"
ZIP:41080,"Petersburg, KY 41080"
ZIP:41083,"Sanders, KY 41083"
ZIP:41085,"Silver Grove, KY 41085"
ZIP:41086,"Sparta, KY 41086"
ZIP:41091,"Union, KY 41091"
ZIP:41092,"Verona, KY 41092"
ZIP:41093,"Wallingford, KY 41093"
ZIP:41094,"Walton, KY 41094"
ZIP:41095,"Warsaw, KY 41095"
ZIP:41097,"Williamstown, KY 41097"
ZIP:41098,"Worthville, KY 41098"
ZIP:41099,"Newport, KY 41099"
ZIP:41101,"Ashland, KY 41101"
ZIP:41102,"Ashland, KY 41102"
ZIP:41121,"Argillite, KY 41121"
ZIP:41124,"Blaine, KY 41124"
ZIP:41129,"Catlettsburg, KY 41129"
ZIP:41132,"Denton, KY 41132"
ZIP:41135,"Emerson, KY 41135"
ZIP:41139,"Flatwoods, KY 41139"
ZIP:41141,"Garrison, KY 41141"
ZIP:41143,"Grayson, KY 41143"
ZIP:41144,"Greenup, KY 41144"
ZIP:41146,"Hitchins, KY 41146"
ZIP:41149,"Isonville, KY 41149"
ZIP:41159,"Martha, KY 41159"
ZIP:41164,"Olive Hill, KY 41164"
ZIP:41166,"Quincy, KY 41166"
ZIP:41168,"Rush, KY 41168"
ZIP:41169,"Russell, KY 41169"
ZIP:41171,"Sandy Hook, KY 41171"
ZIP:41174,"South Portsmouth, KY 41174"
ZIP:41175,"South Shore, KY 41175"
ZIP:41179,"Vanceburg, KY 41179"
ZIP:41180,"Webbville, KY 41180"
ZIP:41183,"Worthington, KY 41183"
ZIP:41189,"Tollesboro, KY 41189"
ZIP:41201,"Adams, KY 41201"
ZIP:41203,"Beauty, KY 41203"
ZIP:41204,"Boons Camp, KY 41204"
ZIP:41214,"Debord, KY 41214"
ZIP:41216,"East Point, KY 41216"
ZIP:41219,"Flatgap, KY 41219"
ZIP:41222,"Hagerhill, KY 41222"
ZIP:41224,"Inez, KY 41224"
ZIP:41226,"Keaton, KY 41226"
ZIP:41230,"Louisa, KY 41230"
ZIP:41231,"Lovely, KY 41231"
ZIP:41232,"Lowmansville, KY 41232"
ZIP:41234,"Meally, KY 41234"
ZIP:41238,"Oil Springs, KY 41238"
ZIP:41240,"Paintsville, KY 41240"
ZIP:41250,"Pilgrim, KY 41250"
ZIP:41254,"River, KY 41254"
ZIP:41255,"Sitka, KY 41255"
ZIP:41256,"Staffordsville, KY 41256"
ZIP:41257,"Stambaugh, KY 41257"
ZIP:41260,"Thelma, KY 41260"
ZIP:41262,"Tomahawk, KY 41262"
ZIP:41263,"Tutor Key, KY 41263"
ZIP:41265,"Van Lear, KY 41265"
ZIP:41267,"Warfield, KY 41267"
ZIP:41271,"Williamsport, KY 41271"
ZIP:41274,"Wittensville, KY 41274"
ZIP:41301,"Campton, KY 41301"
ZIP:41311,"Beattyville, KY 41311"
ZIP:41314,"Booneville, KY 41314"
ZIP:41317,"Clayhole, KY 41317"
ZIP:41332,"Hazel Green, KY 41332"
ZIP:41338,"Island City, KY 41338"
ZIP:41339,"Jackson, KY 41339"
ZIP:41348,"Lost Creek, KY 41348"
